Date,Timestamp,Class,Lab,Anki,Volunteering,Research,Other,Self-Study,Dow,Month,Year,Day,Sum,Term,yearLabel,MS2Block,MS3Rotation,MS4Rotation
2022-09-23,9/25/2022 14:43:53,150.0,0.0,33.0,0.0,70.0,15.0,10.0,4,9,2022,23,278.0,Break,MS3,,OBGYN,
2022-09-24,9/25/2022 14:44:08,0.0,0.0,0.0,0.0,132.0,0.0,0.0,5,9,2022,24,132.0,Break,MS3,,OBGYN,
2022-09-25,9/25/2022 21:51:41,0.0,0.0,45.0,0.0,60.0,0.0,167.0,6,9,2022,25,272.0,Break,MS3,,OBGYN,
2022-09-26,9/26/2022 22:22:21,700.0,0.0,95.0,0.0,0.0,0.0,15.0,0,9,2022,26,810.0,Break,MS3,,Peds,
2022-09-27,9/27/2022 22:21:00,437.0,0.0,83.0,0.0,115.0,0.0,75.0,1,9,2022,27,710.0,Break,MS3,,Peds,
2022-09-28,9/28/2022 22:03:14,434.0,0.0,90.0,0.0,93.0,0.0,125.0,2,9,2022,28,742.0,Break,MS3,,Peds,
2022-09-29,9/29/2022 22:01:56,570.0,0.0,90.0,0.0,45.0,0.0,103.0,3,9,2022,29,808.0,Break,MS3,,Peds,
2022-09-30,10/1/2022 15:13:27,465.0,0.0,18.0,0.0,0.0,0.0,147.0,4,9,2022,30,630.0,Break,MS3,,Peds,
2022-10-01,10/2/2022 20:44:15,0.0,0.0,0.0,0.0,121.0,0.0,150.0,5,10,2022,1,271.0,Break,MS3,,Peds,
2022-10-02,10/2/2022 22:02:37,0.0,0.0,15.0,0.0,134.0,0.0,192.0,6,10,2022,2,341.0,Break,MS3,,Peds,
2022-10-03,10/3/2022 22:21:17,510.0,0.0,61.0,0.0,102.0,0.0,104.0,0,10,2022,3,777.0,Break,MS3,,Peds,
2022-10-04,10/4/2022 21:57:02,540.0,0.0,0.0,0.0,0.0,0.0,190.0,1,10,2022,4,730.0,Break,MS3,,Peds,
2022-10-05,10/5/2022 22:06:15,720.0,0.0,0.0,0.0,40.0,0.0,75.0,2,10,2022,5,835.0,Break,MS3,,Peds,
2022-10-06,10/6/2022 21:41:55,480.0,0.0,0.0,0.0,35.0,0.0,180.0,3,10,2022,6,695.0,Break,MS3,,Peds,
2022-10-07,10/7/2022 21:33:04,420.0,0.0,50.0,0.0,0.0,0.0,88.0,4,10,2022,7,558.0,Break,MS3,,Peds,
2022-10-08,10/9/2022 21:08:16,450.0,0.0,0.0,0.0,0.0,0.0,50.0,5,10,2022,8,500.0,Break,MS3,,Peds,
2022-10-09,10/9/2022 21:08:55,0.0,0.0,0.0,0.0,0.0,0.0,277.0,6,10,2022,9,277.0,Break,MS3,,Peds,
2022-10-10,10/10/2022 22:05:56,600.0,0.0,60.0,0.0,113.0,0.0,71.0,0,10,2022,10,844.0,Break,MS3,,Peds,
2022-10-11,10/11/2022 21:45:25,480.0,0.0,10.0,0.0,89.0,0.0,189.0,1,10,2022,11,768.0,Break,MS3,,Peds,
2022-10-12,10/12/2022 22:00:29,495.0,0.0,61.0,0.0,80.0,0.0,120.0,2,10,2022,12,756.0,Break,MS3,,Peds,
2022-10-13,10/13/2022 22:05:50,440.0,0.0,0.0,0.0,115.0,0.0,172.0,3,10,2022,13,727.0,Break,MS3,,Peds,
2022-10-14,10/14/2022 21:44:26,360.0,0.0,0.0,0.0,221.0,0.0,46.0,4,10,2022,14,627.0,Break,MS3,,Peds,
2022-10-15,10/16/2022 18:53:05,360.0,0.0,0.0,0.0,30.0,0.0,0.0,5,10,2022,15,390.0,Break,MS3,,Peds,
2022-10-16,10/16/2022 20:50:18,0.0,0.0,0.0,0.0,32.0,0.0,35.0,6,10,2022,16,67.0,Break,MS3,,Peds,
2022-10-17,10/17/2022 21:44:32,600.0,0.0,0.0,0.0,90.0,0.0,114.0,0,10,2022,17,804.0,Break,MS3,,Peds,
2022-10-18,10/18/2022 22:06:47,560.0,0.0,0.0,0.0,90.0,0.0,80.0,1,10,2022,18,730.0,Break,MS3,,Peds,
2022-10-19,10/19/2022 21:57:03,750.0,0.0,38.0,0.0,20.0,0.0,0.0,2,10,2022,19,808.0,Break,MS3,,Peds,
2022-10-20,10/20/2022 21:41:02,570.0,0.0,0.0,0.0,20.0,0.0,55.0,3,10,2022,20,645.0,Break,MS3,,Peds,
2022-10-21,10/21/2022 17:38:51,455.0,0.0,0.0,0.0,0.0,30.0,0.0,4,10,2022,21,485.0,Break,MS3,,Peds,
2022-10-22,10/25/2022 15:48:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,2022,22,0.0,Break,MS3,,Peds,
2022-10-23,10/25/2022 15:48:37,0.0,0.0,32.0,0.0,15.0,0.0,15.0,6,10,2022,23,62.0,Break,MS3,,Peds,
2022-10-24,10/25/2022 15:48:51,0.0,0.0,50.0,0.0,60.0,0.0,0.0,0,10,2022,24,110.0,Break,MS3,,Wedding/Honeymoon,
2022-10-25,10/25/2022 15:49:05,0.0,0.0,55.0,0.0,0.0,0.0,0.0,1,10,2022,25,55.0,Break,MS3,,Wedding/Honeymoon,
2022-10-26,11/5/2022 10:26:37,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2,10,2022,26,40.0,Break,MS3,,Wedding/Honeymoon,
2022-10-27,11/5/2022 10:27:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,2022,27,0.0,Break,MS3,,Wedding/Honeymoon,
2022-10-28,11/5/2022 10:27:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,2022,28,0.0,Break,MS3,,Wedding/Honeymoon,
2022-10-29,11/5/2022 10:28:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,2022,29,0.0,Break,MS3,,Wedding/Honeymoon,
2022-10-30,11/5/2022 10:28:39,0.0,0.0,54.0,0.0,0.0,0.0,0.0,6,10,2022,30,54.0,Break,MS3,,Wedding/Honeymoon,
2022-10-31,11/5/2022 10:28:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,2022,31,0.0,Break,MS3,,Wedding/Honeymoon,
2022-11-01,11/5/2022 10:29:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,2022,1,0.0,Break,MS3,,Wedding/Honeymoon,
2022-11-02,11/5/2022 10:29:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,2022,2,0.0,Break,MS3,,Wedding/Honeymoon,
2022-11-03,11/5/2022 10:29:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,2022,3,0.0,Break,MS3,,Wedding/Honeymoon,
2022-11-04,11/5/2022 10:29:39,0.0,0.0,58.0,0.0,0.0,0.0,45.0,4,11,2022,4,103.0,Break,MS3,,Wedding/Honeymoon,
2022-11-05,11/6/2022 21:44:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,2022,5,0.0,Break,MS3,,Wedding/Honeymoon,
2022-11-06,11/6/2022 21:44:53,0.0,0.0,47.0,0.0,0.0,0.0,148.0,6,11,2022,6,195.0,Break,MS3,,Wedding/Honeymoon,
2022-11-07,11/7/2022 22:05:18,80.0,0.0,92.0,0.0,67.0,60.0,70.0,0,11,2022,7,369.0,Break,MS3,,Anatomy TA,
2022-11-08,11/8/2022 22:03:51,336.0,0.0,84.0,0.0,51.0,10.0,90.0,1,11,2022,8,571.0,Break,MS3,,Anatomy TA,
2022-11-09,11/9/2022 21:57:56,120.0,0.0,122.0,0.0,213.0,27.0,56.0,2,11,2022,9,538.0,Break,MS3,,Anatomy TA,
2022-11-10,11/10/2022 22:36:09,240.0,0.0,98.0,0.0,10.0,82.0,199.0,3,11,2022,10,629.0,Break,MS3,,Anatomy TA,
2022-11-11,11/11/2022 17:12:44,0.0,0.0,0.0,0.0,98.0,277.0,58.0,4,11,2022,11,433.0,Break,MS3,,Anatomy TA,
2022-11-12,11/14/2022 21:39:05,0.0,0.0,13.0,0.0,0.0,0.0,80.0,5,11,2022,12,93.0,Break,MS3,,Anatomy TA,
2022-11-13,11/14/2022 21:39:21,0.0,0.0,0.0,0.0,103.0,0.0,0.0,6,11,2022,13,103.0,Break,MS3,,Anatomy TA,
2022-11-14,11/14/2022 21:40:14,380.0,0.0,0.0,0.0,113.0,0.0,128.0,0,11,2022,14,621.0,Break,MS3,,Anatomy TA,
2022-11-15,11/15/2022 22:05:43,360.0,0.0,0.0,0.0,104.0,60.0,76.0,1,11,2022,15,600.0,Break,MS3,,Anatomy TA,
2022-11-16,11/16/2022 22:24:34,360.0,0.0,66.0,0.0,60.0,0.0,136.0,2,11,2022,16,622.0,Break,MS3,,Anatomy TA,
2022-11-17,11/17/2022 21:26:42,315.0,0.0,0.0,0.0,30.0,0.0,187.0,3,11,2022,17,532.0,Break,MS3,,Anatomy TA,
2022-11-18,11/18/2022 16:44:10,0.0,0.0,0.0,0.0,0.0,360.0,148.0,4,11,2022,18,508.0,Break,MS3,,Anatomy TA,
2022-11-19,11/20/2022 21:10:11,0.0,0.0,32.0,0.0,0.0,63.0,114.0,5,11,2022,19,209.0,Break,MS3,,Anatomy TA,
2022-11-20,11/20/2022 21:10:37,0.0,0.0,48.0,0.0,0.0,0.0,234.0,6,11,2022,20,282.0,Break,MS3,,Anatomy TA,
2022-11-21,11/21/2022 20:48:18,555.0,0.0,0.0,0.0,0.0,0.0,176.0,0,11,2022,21,731.0,Break,MS3,,Surgery,
2022-11-22,11/22/2022 20:44:16,225.0,0.0,69.0,0.0,0.0,0.0,338.0,1,11,2022,22,632.0,Break,MS3,,Surgery,
2022-11-23,11/27/2022 16:45:43,763.0,0.0,0.0,0.0,0.0,0.0,15.0,2,11,2022,23,778.0,Break,MS3,,Surgery,
2022-11-24,11/27/2022 16:46:01,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3,11,2022,24,83.0,Break,MS3,,Surgery,
2022-11-25,11/27/2022 16:46:16,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4,11,2022,25,90.0,Break,MS3,,Surgery,
2022-11-26,11/27/2022 16:46:28,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5,11,2022,26,38.0,Break,MS3,,Surgery,
2022-11-27,11/28/2022 21:33:47,0.0,0.0,0.0,0.0,0.0,0.0,204.0,6,11,2022,27,204.0,Break,MS3,,Surgery,
2022-11-28,11/28/2022 21:34:11,660.0,0.0,0.0,0.0,0.0,26.0,123.0,0,11,2022,28,809.0,Break,MS3,,Surgery,
2022-11-29,11/29/2022 21:27:18,596.0,0.0,55.0,0.0,0.0,0.0,126.0,1,11,2022,29,777.0,Break,MS3,,Surgery,
2022-11-30,11/30/2022 21:19:52,660.0,0.0,0.0,0.0,0.0,0.0,120.0,2,11,2022,30,780.0,Break,MS3,,Surgery,
2022-12-01,12/1/2022 21:28:00,690.0,0.0,23.0,0.0,0.0,0.0,126.0,3,12,2022,1,839.0,Break,MS3,,Surgery,
2022-12-02,12/3/2022 11:16:36,720.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,2022,2,720.0,Break,MS3,,Surgery,
2022-12-03,12/4/2022 8:36:03,0.0,0.0,38.0,0.0,0.0,0.0,277.0,5,12,2022,3,315.0,Break,MS3,,Surgery,
2022-12-04,12/4/2022 21:04:48,0.0,0.0,43.0,0.0,90.0,89.0,220.0,6,12,2022,4,442.0,Break,MS3,,Surgery,
2022-12-05,12/5/2022 21:24:20,620.0,0.0,60.0,0.0,40.0,0.0,60.0,0,12,2022,5,780.0,Break,MS3,,Surgery,
2022-12-06,12/6/2022 21:34:13,660.0,0.0,65.0,0.0,33.0,0.0,50.0,1,12,2022,6,808.0,Break,MS3,,Surgery,
2022-12-07,12/7/2022 21:39:55,660.0,0.0,75.0,0.0,25.0,0.0,17.0,2,12,2022,7,777.0,Break,MS3,,Surgery,
2022-12-08,12/8/2022 21:16:36,480.0,0.0,0.0,0.0,0.0,0.0,179.0,3,12,2022,8,659.0,Break,MS3,,Surgery,
2022-12-09,12/9/2022 19:16:18,720.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,2022,9,720.0,Break,MS3,,Surgery,
2022-12-10,12/11/2022 10:31:51,0.0,0.0,35.0,0.0,0.0,0.0,153.0,5,12,2022,10,188.0,Break,MS3,,Surgery,
2022-12-11,12/11/2022 20:06:49,0.0,0.0,46.0,0.0,277.0,0.0,32.0,6,12,2022,11,355.0,Break,MS3,,Surgery,
2022-12-12,12/12/2022 20:47:55,660.0,0.0,65.0,0.0,0.0,0.0,15.0,0,12,2022,12,740.0,Break,MS3,,Surgery,
2022-12-13,12/13/2022 21:25:35,690.0,0.0,0.0,0.0,85.0,0.0,15.0,1,12,2022,13,790.0,Break,MS3,,Surgery,
2022-12-14,12/14/2022 21:51:33,670.0,0.0,0.0,0.0,40.0,0.0,50.0,2,12,2022,14,760.0,Break,MS3,,Surgery,
2022-12-15,12/15/2022 20:59:19,660.0,0.0,0.0,0.0,0.0,0.0,73.0,3,12,2022,15,733.0,Break,MS3,,Surgery,
2022-12-16,12/16/2022 16:46:37,645.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,2022,16,645.0,Break,MS3,,Surgery,
2022-12-17,12/19/2022 17:03:24,0.0,0.0,0.0,0.0,96.0,0.0,0.0,5,12,2022,17,96.0,Break,MS3,,Surgery,
2022-12-18,12/19/2022 17:03:40,0.0,0.0,0.0,0.0,195.0,0.0,0.0,6,12,2022,18,195.0,Break,MS3,,Surgery,
2022-12-19,12/19/2022 17:04:02,0.0,0.0,0.0,0.0,260.0,140.0,0.0,0,12,2022,19,400.0,Break,MS3,,Break,
2022-12-20,12/26/2022 10:41:04,0.0,0.0,0.0,0.0,102.0,0.0,0.0,1,12,2022,20,102.0,Break,MS3,,Break,
2022-12-21,12/26/2022 10:41:36,0.0,0.0,0.0,0.0,207.0,0.0,0.0,2,12,2022,21,207.0,Break,MS3,,Break,
2022-12-22,12/26/2022 10:42:11,0.0,0.0,0.0,0.0,279.0,0.0,0.0,3,12,2022,22,279.0,Break,MS3,,Break,
2022-12-23,12/26/2022 10:42:42,0.0,0.0,0.0,0.0,140.0,0.0,0.0,4,12,2022,23,140.0,Break,MS3,,Break,
2022-12-24,12/26/2022 10:43:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,2022,24,0.0,Break,MS3,,Break,
2022-12-25,12/26/2022 10:43:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12,2022,25,0.0,Break,MS3,,Break,
2022-12-26,12/27/2022 21:23:54,0.0,0.0,0.0,0.0,71.0,183.0,0.0,0,12,2022,26,254.0,Break,MS3,,Break,
2022-12-27,12/27/2022 21:24:39,0.0,0.0,0.0,0.0,424.0,27.0,0.0,1,12,2022,27,451.0,Break,MS3,,Break,
2022-12-28,12/28/2022 16:39:43,0.0,0.0,0.0,0.0,289.0,0.0,0.0,2,12,2022,28,289.0,Break,MS3,,Break,
2022-12-29,1/3/2023 9:02:14,0.0,0.0,0.0,0.0,291.0,216.0,0.0,3,12,2022,29,507.0,Break,MS3,,Break,
2022-12-30,1/3/2023 9:02:31,0.0,0.0,0.0,0.0,201.0,0.0,0.0,4,12,2022,30,201.0,Break,MS3,,Break,
2022-12-31,1/3/2023 9:02:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,2022,31,0.0,Break,MS3,,Break,
2023-01-01,1/3/2023 9:02:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,2023,1,0.0,Break,MS3,,Break,
2023-01-02,1/3/2023 9:03:41,0.0,0.0,94.0,0.0,133.0,147.0,10.0,0,1,2023,2,384.0,Break,MS3,,,
2023-01-03,1/3/2023 22:37:13,301.0,0.0,86.0,0.0,272.0,0.0,0.0,1,1,2023,3,659.0,Break,MS3,,B a D,
2023-01-04,1/4/2023 21:51:09,205.0,0.0,105.0,0.0,335.0,30.0,45.0,2,1,2023,4,720.0,Break,MS3,,B a D,
2023-01-05,1/5/2023 22:11:06,348.0,0.0,78.0,0.0,187.0,0.0,27.0,3,1,2023,5,640.0,Break,MS3,,B a D,
2023-01-06,1/7/2023 8:36:58,300.0,0.0,0.0,0.0,90.0,50.0,0.0,4,1,2023,6,440.0,Break,MS3,,B a D,
2023-01-07,1/7/2023 16:55:56,0.0,0.0,0.0,0.0,280.0,23.0,0.0,5,1,2023,7,303.0,Break,MS3,,B a D,
2023-01-08,1/8/2023 22:01:34,0.0,0.0,73.0,0.0,171.0,0.0,114.0,6,1,2023,8,358.0,Break,MS3,,B a D,
2023-01-09,1/9/2023 22:02:51,225.0,0.0,72.0,0.0,129.0,61.0,93.0,0,1,2023,9,580.0,Break,MS3,,,
2023-01-10,1/10/2023 22:15:51,375.0,0.0,64.0,0.0,26.0,45.0,167.0,1,1,2023,10,677.0,Break,MS3,,FM,
2023-01-11,1/11/2023 22:14:21,270.0,0.0,72.0,0.0,60.0,22.0,160.0,2,1,2023,11,584.0,Break,MS3,,FM,
2023-01-12,1/12/2023 22:11:41,480.0,0.0,0.0,0.0,45.0,150.0,86.0,3,1,2023,12,761.0,Break,MS3,,FM,
2023-01-13,1/13/2023 21:56:03,600.0,0.0,0.0,0.0,0.0,52.0,101.0,4,1,2023,13,753.0,Break,MS3,,FM,
2023-01-14,1/16/2023 8:59:36,0.0,0.0,0.0,0.0,0.0,0.0,85.0,5,1,2023,14,85.0,Break,MS3,,FM,
2023-01-15,1/16/2023 8:59:47,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6,1,2023,15,45.0,Break,MS3,,FM,
2023-01-16,1/16/2023 22:14:12,0.0,0.0,106.0,0.0,43.0,45.0,283.0,0,1,2023,16,477.0,Break,MS3,,FM,
2023-01-17,1/17/2023 22:55:08,555.0,0.0,60.0,0.0,0.0,0.0,112.0,1,1,2023,17,727.0,Break,MS3,,FM,
2023-01-18,1/18/2023 21:01:30,270.0,0.0,83.0,0.0,62.0,0.0,119.0,2,1,2023,18,534.0,Break,MS3,,FM,
2023-01-19,1/19/2023 22:15:20,600.0,0.0,45.0,0.0,37.0,0.0,55.0,3,1,2023,19,737.0,Break,MS3,,FM,
2023-01-20,1/22/2023 21:47:32,525.0,0.0,109.0,0.0,0.0,0.0,0.0,4,1,2023,20,634.0,Break,MS3,,FM,
2023-01-21,1/22/2023 21:47:44,0.0,0.0,0.0,0.0,0.0,600.0,0.0,5,1,2023,21,600.0,Break,MS3,,FM,
2023-01-22,1/22/2023 21:48:53,0.0,0.0,58.0,0.0,149.0,108.0,58.0,6,1,2023,22,373.0,Break,MS3,,FM,
2023-01-23,1/23/2023 22:52:43,480.0,0.0,78.0,0.0,120.0,20.0,18.0,0,1,2023,23,716.0,Break,MS3,,FM,
2023-01-24,1/24/2023 23:17:02,575.0,0.0,53.0,0.0,88.0,0.0,0.0,1,1,2023,24,716.0,Break,MS3,,FM,
2023-01-25,1/25/2023 22:56:34,210.0,0.0,56.0,0.0,392.0,20.0,18.0,2,1,2023,25,696.0,Break,MS3,,FM,
2023-01-26,1/26/2023 22:45:46,486.0,0.0,120.0,0.0,32.0,0.0,10.0,3,1,2023,26,648.0,Break,MS3,,FM,
2023-01-27,1/28/2023 15:04:05,600.0,0.0,25.0,0.0,0.0,0.0,0.0,4,1,2023,27,625.0,Break,MS3,,FM,
2023-01-28,1/28/2023 15:04:47,0.0,0.0,90.0,0.0,160.0,0.0,14.0,5,1,2023,28,264.0,Break,MS3,,FM,
2023-01-29,1/30/2023 22:55:36,0.0,0.0,0.0,0.0,0.0,0.0,140.0,6,1,2023,29,140.0,Break,MS3,,FM,
2023-01-30,1/30/2023 22:56:07,420.0,0.0,104.0,0.0,51.0,75.0,10.0,0,1,2023,30,660.0,Break,MS3,,FM,
2023-01-31,1/31/2023 22:46:25,487.0,0.0,112.0,0.0,12.0,30.0,0.0,1,1,2023,31,641.0,Break,MS3,,FM,
2023-02-01,2/1/2023 22:49:24,180.0,0.0,140.0,0.0,65.0,49.0,20.0,2,2,2023,1,454.0,Break,MS3,,FM,
2023-02-02,2/2/2023 22:51:03,510.0,0.0,28.0,0.0,12.0,91.0,30.0,3,2,2023,2,671.0,Break,MS3,,FM,
2023-02-03,2/3/2023 14:56:20,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,2023,3,300.0,Break,MS3,,FM,
2023-02-04,2/4/2023 18:21:35,0.0,0.0,0.0,0.0,150.0,55.0,110.0,5,2,2023,4,315.0,Break,MS3,,FM,
2023-02-05,2/6/2023 20:38:00,0.0,0.0,49.0,0.0,94.0,0.0,99.0,6,2,2023,5,242.0,Break,MS3,,FM,
2023-02-06,2/6/2023 20:38:50,570.0,0.0,18.0,0.0,18.0,30.0,143.0,0,2,2023,6,779.0,Break,MS3,,Ortho Trauma,
2023-02-07,2/7/2023 20:44:02,660.0,0.0,38.0,0.0,0.0,0.0,122.0,1,2,2023,7,820.0,Break,MS3,,Ortho Trauma,
2023-02-08,2/8/2023 20:36:45,720.0,0.0,28.0,0.0,66.0,0.0,35.0,2,2,2023,8,849.0,Break,MS3,,Ortho Trauma,
2023-02-09,2/9/2023 20:35:10,780.0,0.0,0.0,0.0,20.0,0.0,37.0,3,2,2023,9,837.0,Break,MS3,,Ortho Trauma,
2023-02-10,2/11/2023 7:52:46,885.0,0.0,0.0,0.0,0.0,0.0,10.0,4,2,2023,10,895.0,Break,MS3,,Ortho Trauma,
2023-02-11,2/13/2023 19:41:07,0.0,0.0,0.0,0.0,77.0,0.0,42.0,5,2,2023,11,119.0,Break,MS3,,Ortho Trauma,
2023-02-12,2/13/2023 19:41:36,0.0,0.0,38.0,0.0,0.0,0.0,160.0,6,2,2023,12,198.0,Break,MS3,,Ortho Trauma,
2023-02-13,2/13/2023 20:10:32,825.0,0.0,20.0,0.0,0.0,0.0,45.0,0,2,2023,13,890.0,Break,MS3,,Ortho Trauma,
2023-02-14,2/15/2023 20:04:36,840.0,0.0,25.0,0.0,0.0,0.0,20.0,1,2,2023,14,885.0,Break,MS3,,Ortho Trauma,
2023-02-15,2/15/2023 20:04:53,820.0,0.0,16.0,0.0,0.0,0.0,40.0,2,2,2023,15,876.0,Break,MS3,,Ortho Trauma,
2023-02-16,2/16/2023 20:18:53,780.0,0.0,0.0,0.0,0.0,0.0,45.0,3,2,2023,16,825.0,Break,MS3,,Ortho Trauma,
2023-02-17,2/18/2023 19:58:24,810.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,2023,17,810.0,Break,MS3,,Ortho Trauma,
2023-02-18,2/18/2023 19:58:35,855.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,2023,18,855.0,Break,MS3,,Ortho Trauma,
2023-02-19,2/19/2023 19:39:56,760.0,0.0,0.0,0.0,0.0,0.0,35.0,6,2,2023,19,795.0,Break,MS3,,Ortho Trauma,
2023-02-20,2/23/2023 18:00:41,825.0,0.0,0.0,0.0,0.0,0.0,15.0,0,2,2023,20,840.0,Break,MS3,,Ortho Trauma,
2023-02-21,2/23/2023 18:00:56,720.0,0.0,0.0,0.0,0.0,0.0,35.0,1,2,2023,21,755.0,Break,MS3,,Ortho Trauma,
2023-02-22,2/23/2023 18:01:09,810.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2023,22,810.0,Break,MS3,,Ortho Trauma,
2023-02-23,2/23/2023 19:18:11,630.0,0.0,0.0,0.0,0.0,42.0,45.0,3,2,2023,23,717.0,Break,MS3,,Ortho Trauma,
2023-02-24,2/26/2023 15:09:04,720.0,0.0,0.0,0.0,0.0,20.0,0.0,4,2,2023,24,740.0,Break,MS3,,Ortho Trauma,
2023-02-25,2/26/2023 15:09:38,0.0,0.0,0.0,0.0,0.0,251.0,0.0,5,2,2023,25,251.0,Break,MS3,,Ortho Trauma,
2023-02-26,3/3/2023 19:15:43,0.0,0.0,0.0,0.0,41.0,167.0,0.0,6,2,2023,26,208.0,Break,MS3,,Ortho Trauma,
2023-02-27,3/3/2023 19:15:59,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2023,27,1260.0,Break,MS3,,Ortho Trauma,
2023-02-28,3/3/2023 19:16:22,210.0,0.0,0.0,0.0,0.0,126.0,0.0,1,2,2023,28,336.0,Break,MS3,,Ortho Trauma,
2023-03-01,3/3/2023 19:16:37,720.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2023,1,720.0,Break,MS3,,Ortho Trauma,
2023-03-02,3/3/2023 19:16:50,945.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2023,2,945.0,Break,MS3,,Ortho Trauma,
2023-03-03,3/3/2023 19:16:58,825.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2023,3,825.0,Break,MS3,,Ortho Trauma,
2023-03-04,3/7/2023 21:46:13,0.0,0.0,0.0,0.0,0.0,150.0,0.0,5,3,2023,4,150.0,Break,MS3,,Ortho Trauma,
2023-03-05,3/7/2023 21:46:29,0.0,0.0,18.0,0.0,0.0,0.0,85.0,6,3,2023,5,103.0,Break,MS3,,Ortho Trauma,
2023-03-06,3/7/2023 21:45:57,367.0,0.0,90.0,0.0,0.0,40.0,94.0,0,3,2023,6,591.0,Break,MS3,,Psych,
2023-03-07,3/7/2023 21:47:05,480.0,0.0,73.0,0.0,0.0,0.0,115.0,1,3,2023,7,668.0,Break,MS3,,Psych,
2023-03-08,3/8/2023 21:46:31,420.0,0.0,85.0,0.0,0.0,0.0,105.0,2,3,2023,8,610.0,Break,MS3,,Psych,
2023-03-09,3/10/2023 17:18:49,270.0,0.0,84.0,0.0,0.0,45.0,112.0,3,3,2023,9,511.0,Break,MS3,,Psych,
2023-03-10,3/12/2023 21:19:06,210.0,0.0,0.0,0.0,50.0,30.0,120.0,4,3,2023,10,410.0,Break,MS3,,Psych,
2023-03-11,3/12/2023 21:19:41,0.0,0.0,0.0,0.0,0.0,0.0,420.0,5,3,2023,11,420.0,Break,MS3,,Psych,
2023-03-12,3/12/2023 21:29:58,0.0,0.0,0.0,0.0,0.0,0.0,230.0,6,3,2023,12,230.0,Break,MS3,,Psych,
2023-03-13,3/13/2023 21:44:28,360.0,0.0,13.0,0.0,15.0,0.0,199.0,0,3,2023,13,587.0,Break,MS3,,Psych,
2023-03-14,3/14/2023 21:49:25,450.0,0.0,62.0,0.0,0.0,61.0,118.0,1,3,2023,14,691.0,Break,MS3,,Psych,
2023-03-15,3/16/2023 22:25:05,400.0,0.0,60.0,0.0,0.0,0.0,0.0,2,3,2023,15,460.0,Break,MS3,,Psych,
2023-03-16,3/16/2023 22:24:15,420.0,0.0,73.0,0.0,27.0,0.0,199.0,3,3,2023,16,719.0,Break,MS3,,Psych,
2023-03-17,3/19/2023 21:52:17,300.0,0.0,51.0,0.0,0.0,27.0,43.0,4,3,2023,17,421.0,Break,MS3,,Psych,
2023-03-18,3/19/2023 21:52:31,0.0,0.0,0.0,0.0,0.0,0.0,72.0,5,3,2023,18,72.0,Break,MS3,,Psych,
2023-03-19,3/19/2023 21:52:55,0.0,0.0,50.0,0.0,190.0,60.0,54.0,6,3,2023,19,354.0,Break,MS3,,Psych,
2023-03-20,3/22/2023 22:44:04,300.0,0.0,50.0,0.0,98.0,15.0,96.0,0,3,2023,20,559.0,Break,MS3,,Psych,
2023-03-21,3/22/2023 22:44:52,270.0,0.0,92.0,0.0,60.0,0.0,160.0,1,3,2023,21,582.0,Break,MS3,,Psych,
2023-03-22,3/22/2023 22:45:36,300.0,0.0,87.0,0.0,46.0,10.0,231.0,2,3,2023,22,674.0,Break,MS3,,Psych,
2023-03-23,3/23/2023 22:39:50,0.0,0.0,54.0,0.0,25.0,315.0,222.0,3,3,2023,23,616.0,Break,MS3,,Psych,
2023-03-24,3/25/2023 15:48:22,330.0,0.0,0.0,0.0,0.0,0.0,75.0,4,3,2023,24,405.0,Break,MS3,,Psych,
2023-03-25,3/27/2023 22:39:21,0.0,0.0,0.0,0.0,0.0,0.0,293.0,5,3,2023,25,293.0,Break,MS3,,Psych,
